,user-id,user-age,user-gender,user-nationality,user-knowledge,user-loyalty,user-loan,user-income,user-savings,user-properties,user-riskAversion,user-marital,user-dependents,user-pension,product-type,product-risk,product-term,product-yield,transaction-id,year,month,score
5268,2633,48,0,0,0,0,0,14482,97259,2,1,1,1,2304126,2,0,10,0,10560,2018,1,0.7093116191957851
5269,2633,48,0,0,0,0,0,14482,97259,2,1,1,1,2304126,1,0,10,0,10561,2019,8,1.0
5270,2633,48,0,0,0,0,0,14482,97259,2,1,1,1,2304126,0,2,1,2,10562,2018,7,0.1065319636069226
5271,2633,48,0,0,0,0,0,14482,97259,2,1,1,1,2304126,0,0,1,0,10563,2018,8,0.6315764338802041
5272,2633,48,0,0,0,0,0,14482,97259,2,1,1,1,2304126,0,2,10,2,10564,2017,12,0.5507262945663438
5273,2634,58,1,0,0,1,0,17004,178291,2,1,1,0,9738955,0,2,10,2,10565,2019,3,0.5579941800689835
5274,2634,58,1,0,0,1,0,17004,178291,2,1,1,0,9738955,2,2,1,2,10566,2018,3,0.5413860031034119
5275,2634,58,1,0,0,1,0,17004,178291,2,1,1,0,9738955,1,0,5,0,10567,2015,5,0.6278210998896446
5276,2634,58,1,0,0,1,0,17004,178291,2,1,1,0,9738955,0,0,20,0,10568,2016,8,0.7125355543202708
5277,2634,58,1,0,0,1,0,17004,178291,2,1,1,0,9738955,0,1,10,1,10569,2016,6,0.0307082296391643
5278,2634,58,1,0,0,1,0,17004,178291,2,1,1,0,9738955,0,0,5,0,10570,2017,8,0.5760332755025542
5279,2635,34,1,0,1,2,1,7705,67254,0,0,0,2,974181,1,2,10,2,10571,2017,10,0.3715176843344016
5280,2635,34,1,0,1,2,1,7705,67254,0,0,0,2,974181,2,0,1,0,10572,2017,9,0.752163989777497
5281,2635,34,1,0,1,2,1,7705,67254,0,0,0,2,974181,0,2,30,2,10573,2015,8,0.2318390735483271
5282,2636,26,0,0,0,0,0,5367,29158,0,0,1,0,328395,1,1,20,1,10574,2017,2,0.8048392185762216
5283,2636,26,0,0,0,0,0,5367,29158,0,0,1,0,328395,0,1,10,1,10575,2019,8,0.0984598073909669
5284,2636,26,0,0,0,0,0,5367,29158,0,0,1,0,328395,2,0,30,0,10576,2015,3,0.1275196480874979
5285,2637,37,1,0,0,0,0,9405,94243,0,0,2,0,1487888,1,2,5,2,10577,2019,2,0.062193147152277
5286,2638,41,1,0,0,0,1,11723,187399,0,1,2,4,2078100,0,2,30,2,10578,2016,9,0.5280668522871
5287,2638,41,1,0,0,0,1,11723,187399,0,1,2,4,2078100,0,2,1,2,10579,2016,12,0.6331529847117966
5288,2638,41,1,0,0,0,1,11723,187399,0,1,2,4,2078100,0,2,30,2,10580,2018,8,0.6887964753167455
5289,2639,42,1,0,0,2,0,12137,97899,0,1,0,2,1880844,1,0,1,0,10581,2019,7,0.7046298673776881
5290,2639,42,1,0,0,2,0,12137,97899,0,1,0,2,1880844,1,0,1,0,10582,2019,9,0.2788824361376197
5291,2639,42,1,0,0,2,0,12137,97899,0,1,0,2,1880844,0,2,5,2,10583,2019,12,0.6142854749265023
5292,2640,47,0,0,0,0,0,13422,65652,6,1,0,0,3874546,1,2,30,2,10584,2019,8,0.0
5293,2640,47,0,0,0,0,0,13422,65652,6,1,0,0,3874546,2,0,10,0,10585,2019,10,0.6435799978341025
5294,2640,47,0,0,0,0,0,13422,65652,6,1,0,0,3874546,1,0,20,0,10586,2018,1,0.9595943762620174
5295,2640,47,0,0,0,0,0,13422,65652,6,1,0,0,3874546,0,2,1,2,10587,2016,4,0.2532470678675113
5296,2640,47,0,0,0,0,0,13422,65652,6,1,0,0,3874546,0,1,1,1,10588,2018,4,0.8804411903364576
5297,2641,27,1,0,1,0,1,4996,40697,0,0,1,0,524694,0,2,10,2,10589,2018,6,0.0487365423142679
5298,2641,27,1,0,1,0,1,4996,40697,0,0,1,0,524694,2,0,30,0,10590,2018,8,0.5913314287615862
5299,2641,27,1,0,1,0,1,4996,40697,0,0,1,0,524694,1,2,10,2,10591,2017,8,0.5298492043794484
5300,2641,27,1,0,1,0,1,4996,40697,0,0,1,0,524694,2,1,20,1,10592,2018,12,0.2854087641049655
5301,2643,30,0,0,1,0,1,6681,72604,3,0,1,0,668376,2,0,5,0,10598,2018,7,0.74214642289054
5302,2644,34,1,1,0,0,0,8877,60894,2,0,1,0,909701,0,2,5,2,10599,2018,10,0.0788282133749569
5303,2644,34,1,1,0,0,0,8877,60894,2,0,1,0,909701,0,2,10,2,10600,2018,8,0.1911116879918855
5304,2644,34,1,1,0,0,0,8877,60894,2,0,1,0,909701,1,1,10,1,10601,2019,12,0.5957031535110255
5305,2646,24,1,0,2,0,0,4180,50769,2,0,1,3,105480,2,2,20,2,10602,2017,11,0.8734961020194092
5306,2646,24,1,0,2,0,0,4180,50769,2,0,1,3,105480,0,0,30,0,10603,2015,4,0.7678710639773583
5307,2646,24,1,0,2,0,0,4180,50769,2,0,1,3,105480,0,0,30,0,10604,2019,4,0.2835843295825251
5308,2647,54,1,0,0,0,0,15641,188443,0,1,0,0,9115524,0,2,20,2,10605,2017,4,0.7631809270956226
5309,2647,54,1,0,0,0,0,15641,188443,0,1,0,0,9115524,0,2,5,2,10606,2017,3,0.8899710019894181
5310,2647,54,1,0,0,0,0,15641,188443,0,1,0,0,9115524,1,1,30,1,10607,2017,2,0.7084273204695765
5311,2649,49,1,0,2,1,1,13515,160856,0,1,0,0,6655964,0,1,5,1,10608,2019,11,0.653437670250686
5312,2649,49,1,0,2,1,1,13515,160856,0,1,0,0,6655964,0,2,20,2,10609,2017,6,0.5488465371247591
5313,2649,49,1,0,2,1,1,13515,160856,0,1,0,0,6655964,0,1,20,1,10610,2018,2,0.5338691192557611
5314,2650,31,1,0,0,0,1,6713,61840,0,0,0,0,727740,0,2,10,2,10611,2017,5,0.596233053869541
5315,2651,22,1,0,0,1,0,2402,21075,0,0,1,0,29914,2,0,10,0,10612,2015,8,0.2535376088743251
5316,2651,22,1,0,0,1,0,2402,21075,0,0,1,0,29914,0,2,10,2,10613,2015,2,0.6730975235460577
5317,2651,22,1,0,0,1,0,2402,21075,0,0,1,0,29914,1,1,5,1,10614,2015,2,0.642632645218918
5318,2651,22,1,0,0,1,0,2402,21075,0,0,1,0,29914,1,1,20,1,10615,2018,4,0.26712745110805
5319,2651,22,1,0,0,1,0,2402,21075,0,0,1,0,29914,2,0,1,0,10616,2018,8,0.2918799674342688
5320,2652,50,0,0,2,0,0,14534,134256,0,1,0,0,7460279,0,2,1,2,10617,2018,2,0.665955831258183
5321,2652,50,0,0,2,0,0,14534,134256,0,1,0,0,7460279,0,2,30,2,10618,2017,3,0.718911380328648
5322,2652,50,0,0,2,0,0,14534,134256,0,1,0,0,7460279,0,0,30,0,10619,2018,6,1.0
5323,2652,50,0,0,2,0,0,14534,134256,0,1,0,0,7460279,0,1,30,1,10620,2018,5,0.8149934345638161
5324,2652,50,0,0,2,0,0,14534,134256,0,1,0,0,7460279,0,1,1,1,10621,2016,2,0.2097829971734612
5325,2653,50,0,0,0,1,0,15390,144110,7,1,0,0,11092993,0,0,5,0,10622,2019,2,0.0869510631307853
5326,2653,50,0,0,0,1,0,15390,144110,7,1,0,0,11092993,0,0,20,0,10623,2017,10,0.7365254134416447
5327,2654,44,1,0,0,1,0,11226,87818,2,1,2,0,3059506,1,0,5,0,10624,2015,8,0.7763805919358865
5328,2654,44,1,0,0,1,0,11226,87818,2,1,2,0,3059506,0,2,5,2,10625,2018,7,0.1698818100282566
5329,2654,44,1,0,0,1,0,11226,87818,2,1,2,0,3059506,0,0,10,0,10626,2016,8,0.5377993422201442
5330,2655,27,0,0,0,1,0,5176,37804,0,0,1,5,47364,0,0,10,0,10627,2017,6,0.5972474887888434
5331,2655,27,0,0,0,1,0,5176,37804,0,0,1,5,47364,0,1,10,1,10628,2018,6,0.6364829219104866
5332,2655,27,0,0,0,1,0,5176,37804,0,0,1,5,47364,0,0,10,0,10629,2017,12,0.5638197592401408
5333,2655,27,0,0,0,1,0,5176,37804,0,0,1,5,47364,1,2,20,2,10630,2018,7,0.5204490060062942
5334,2656,21,1,0,2,0,0,1505,7954,0,0,1,4,0,0,0,5,0,10631,2018,8,0.5114959103983049
5335,2657,35,1,1,0,1,0,9713,70456,0,0,0,0,1800386,1,2,1,2,10632,2017,2,0.762358316905624
5336,2657,35,1,1,0,1,0,9713,70456,0,0,0,0,1800386,2,2,1,2,10633,2019,12,0.5905213580547102
5337,2658,32,1,1,0,1,0,6826,107137,0,0,0,0,321002,2,2,30,2,10634,2018,2,0.8444210000608767
5338,2658,32,1,1,0,1,0,6826,107137,0,0,0,0,321002,1,2,10,2,10635,2018,9,0.5644136150201776
5339,2659,38,0,0,0,0,0,10234,118858,0,0,0,0,2456619,0,2,1,2,10636,2017,4,0.6990962023230927
5340,2659,38,0,0,0,0,0,10234,118858,0,0,0,0,2456619,0,2,1,2,10637,2018,8,0.9738268772907837
5341,2660,34,1,1,0,1,0,7763,56660,0,0,0,0,488891,1,0,1,0,10638,2015,7,0.6738731978358408
5342,2660,34,1,1,0,1,0,7763,56660,0,0,0,0,488891,0,2,10,2,10639,2019,12,0.2951400096291761
5343,2660,34,1,1,0,1,0,7763,56660,0,0,0,0,488891,0,2,1,2,10640,2018,7,0.7845108794092845
5344,2660,34,1,1,0,1,0,7763,56660,0,0,0,0,488891,0,2,10,2,10641,2018,1,0.8111009115941709
5345,2661,48,0,0,0,0,1,13847,79430,5,1,1,0,7909650,0,0,30,0,10642,2018,8,0.7521059228162313
5346,2661,48,0,0,0,0,1,13847,79430,5,1,1,0,7909650,0,0,1,0,10643,2017,2,0.5981219894863372
5347,2661,48,0,0,0,0,1,13847,79430,5,1,1,0,7909650,0,0,1,0,10644,2017,12,0.2764474754067638
5348,2661,48,0,0,0,0,1,13847,79430,5,1,1,0,7909650,0,0,1,0,10645,2016,2,0.7473520592931727
5349,2662,45,0,0,0,0,1,12846,111447,2,1,1,0,670296,0,2,30,2,10646,2017,6,0.5774139812199727
5350,2662,45,0,0,0,0,1,12846,111447,2,1,1,0,670296,0,1,30,1,10647,2017,11,0.292147185719452
5351,2664,34,1,0,0,1,0,8632,107011,0,0,0,0,1382069,0,1,10,1,10653,2016,8,0.6374552238505669
5352,2664,34,1,0,0,1,0,8632,107011,0,0,0,0,1382069,0,2,30,2,10654,2017,2,0.1004150568005705
5353,2664,34,1,0,0,1,0,8632,107011,0,0,0,0,1382069,1,2,1,2,10655,2015,1,0.5918256761259902
5354,2665,34,0,0,0,0,1,8930,111984,0,0,0,0,1207596,0,1,10,1,10656,2018,6,0.7483357606639904
5355,2665,34,0,0,0,0,1,8930,111984,0,0,0,0,1207596,1,0,1,0,10657,2015,4,0.8392620398114301
5356,2666,52,1,0,1,2,0,14941,176790,3,1,0,0,5023178,0,2,30,2,10658,2018,1,0.0
5357,2666,52,1,0,1,2,0,14941,176790,3,1,0,0,5023178,0,2,5,2,10659,2016,9,0.7186950597427965
5358,2666,52,1,0,1,2,0,14941,176790,3,1,0,0,5023178,0,2,10,2,10660,2018,11,0.5685918173337391
5359,2667,43,1,0,0,0,0,11426,111213,1,1,0,0,3408790,2,0,20,0,10661,2018,1,0.7980900503090905
5360,2667,43,1,0,0,0,0,11426,111213,1,1,0,0,3408790,1,2,20,2,10662,2016,3,0.6773274075380442
5361,2667,43,1,0,0,0,0,11426,111213,1,1,0,0,3408790,1,2,30,2,10663,2019,4,0.2297025847857601
5362,2667,43,1,0,0,0,0,11426,111213,1,1,0,0,3408790,2,2,1,2,10664,2019,11,0.5700633048083743
5363,2667,43,1,0,0,0,0,11426,111213,1,1,0,0,3408790,2,0,5,0,10665,2019,5,0.0
5364,2667,43,1,0,0,0,0,11426,111213,1,1,0,0,3408790,1,0,10,0,10666,2018,7,0.923202846925044
5365,2667,43,1,0,0,0,0,11426,111213,1,1,0,0,3408790,0,0,1,0,10667,2019,3,0.7272208583520311
5366,2668,35,1,0,0,0,0,9148,106751,3,0,1,5,651574,0,1,30,1,10668,2019,8,0.5129766933962683
5367,2668,35,1,0,0,0,0,9148,106751,3,0,1,5,651574,1,0,5,0,10669,2018,12,0.0498886483878815
5368,2668,35,1,0,0,0,0,9148,106751,3,0,1,5,651574,0,2,5,2,10670,2016,8,0.7152214637148203
5369,2668,35,1,0,0,0,0,9148,106751,3,0,1,5,651574,1,2,10,2,10671,2018,3,0.7136997490918384
5370,2669,41,0,0,2,0,0,11103,64049,0,1,0,0,3110500,0,2,10,2,10672,2018,9,0.1560702537006442
5371,2669,41,0,0,2,0,0,11103,64049,0,1,0,0,3110500,2,2,10,2,10673,2018,4,0.64865376758874
5372,2670,33,0,0,0,0,0,8423,80231,6,0,1,0,1283220,0,1,20,1,10674,2016,2,0.5040976537852282
5373,2670,33,0,0,0,0,0,8423,80231,6,0,1,0,1283220,0,1,10,1,10675,2018,5,0.1335475185720592
5374,2670,33,0,0,0,0,0,8423,80231,6,0,1,0,1283220,2,0,10,0,10676,2017,2,0.6700498123305434
5375,2672,41,0,0,0,0,0,10395,47306,2,1,0,3,383280,1,1,20,1,10677,2016,6,0.8155120284911759
5376,2674,38,1,0,0,2,0,9716,81564,0,0,2,0,3257778,0,0,20,0,10678,2018,6,0.0
5377,2674,38,1,0,0,2,0,9716,81564,0,0,2,0,3257778,1,1,10,1,10679,2017,2,0.2420173701696997
5378,2675,45,1,1,1,0,0,12684,109818,2,1,1,0,1003968,0,2,10,2,10680,2017,1,0.6676783791585432
5379,2676,30,0,0,0,0,0,6453,66127,0,0,1,0,700830,0,0,10,0,10681,2018,2,0.6174905164366127
5380,2677,28,0,0,0,0,0,5397,47363,0,0,1,0,221151,1,0,20,0,10682,2019,8,0.0
5381,2677,28,0,0,0,0,0,5397,47363,0,0,1,0,221151,1,1,5,1,10683,2017,3,0.5324047032619563
5382,2677,28,0,0,0,0,0,5397,47363,0,0,1,0,221151,0,0,10,0,10684,2019,8,0.245526181380907
5383,2678,39,0,0,0,0,0,10745,121851,2,0,0,0,3427092,0,2,30,2,10685,2018,9,0.6546238027875062
5384,2678,39,0,0,0,0,0,10745,121851,2,0,0,0,3427092,1,2,10,2,10686,2018,3,0.7044022792802948
5385,2678,39,0,0,0,0,0,10745,121851,2,0,0,0,3427092,0,1,1,1,10687,2019,2,0.7951683432511863
5386,2679,33,0,0,2,0,0,7512,61114,5,0,0,0,823560,1,0,5,0,10688,2016,9,0.7484889670475624
5387,2679,33,0,0,2,0,0,7512,61114,5,0,0,0,823560,2,2,5,2,10689,2019,2,0.2443944620523763
5388,2680,33,1,0,0,0,0,7374,81632,2,0,2,3,901512,0,2,30,2,10690,2017,5,0.9472732410222884
5389,2680,33,1,0,0,0,0,7374,81632,2,0,2,3,901512,2,0,10,0,10691,2017,5,0.6924757701142908
5390,2680,33,1,0,0,0,0,7374,81632,2,0,2,3,901512,0,0,5,0,10692,2016,10,0.6053345831523463
5391,2681,41,1,0,1,0,0,10245,54891,4,1,1,0,2213200,0,2,30,2,10693,2017,8,0.7542844542025964
5392,2682,51,0,1,0,1,0,15650,111511,2,1,0,2,9690840,0,0,5,0,10694,2019,2,0.8687371712158805
5393,2682,51,0,1,0,1,0,15650,111511,2,1,0,2,9690840,2,1,10,1,10695,2018,4,0.6421540582296867
5394,2682,51,0,1,0,1,0,15650,111511,2,1,0,2,9690840,1,0,30,0,10696,2016,9,0.0158088317614582
5395,2682,51,0,1,0,1,0,15650,111511,2,1,0,2,9690840,2,0,10,0,10697,2018,8,0.2939433418156958
5396,2682,51,0,1,0,1,0,15650,111511,2,1,0,2,9690840,1,2,1,2,10698,2015,7,0.5787963447200798
5397,2682,51,0,1,0,1,0,15650,111511,2,1,0,2,9690840,0,0,30,0,10699,2018,2,0.2763615978687375
5398,2683,45,1,0,0,1,0,12187,130397,2,1,0,5,5492352,1,0,1,0,10700,2019,8,0.5064640850687778
5399,2683,45,1,0,0,1,0,12187,130397,2,1,0,5,5492352,0,0,10,0,10701,2019,7,0.7896634043869974
5400,2683,45,1,0,0,1,0,12187,130397,2,1,0,5,5492352,2,1,30,1,10702,2019,8,0.5469882506783749
5401,2685,56,1,0,0,0,0,17208,151712,1,1,2,2,6825910,0,1,30,1,10703,2019,3,0.0
5402,2685,56,1,0,0,0,0,17208,151712,1,1,2,2,6825910,1,0,30,0,10704,2018,8,0.55707853698999
5403,2685,56,1,0,0,0,0,17208,151712,1,1,2,2,6825910,0,2,5,2,10705,2016,1,0.8514540220833196
5404,2685,56,1,0,0,0,0,17208,151712,1,1,2,2,6825910,0,0,1,0,10706,2018,8,0.5488309555276203
5405,2685,56,1,0,0,0,0,17208,151712,1,1,2,2,6825910,2,1,30,1,10707,2018,2,0.5368687737282626
5406,2686,34,0,0,0,0,0,7756,52860,2,0,2,0,934817,0,2,10,2,10708,2017,4,0.8289576860758889
5407,2686,34,0,0,0,0,0,7756,52860,2,0,2,0,934817,0,2,10,2,10709,2017,4,0.8206280947790139
5408,2686,34,0,0,0,0,0,7756,52860,2,0,2,0,934817,1,1,5,1,10710,2018,3,0.5602262470622982
5409,2687,50,1,1,0,0,0,14209,119890,2,1,0,0,2907772,0,2,1,2,10711,2019,9,0.0
5410,2687,50,1,1,0,0,0,14209,119890,2,1,0,0,2907772,1,2,1,2,10712,2016,8,0.1488955528944782
5411,2687,50,1,1,0,0,0,14209,119890,2,1,0,0,2907772,1,1,30,1,10713,2018,2,0.774602432694518
5412,2690,35,1,0,0,0,0,8713,112745,2,0,0,1,445424,2,2,5,2,10720,2019,2,0.7365619068408202
5413,2690,35,1,0,0,0,0,8713,112745,2,0,0,1,445424,0,2,10,2,10721,2016,1,0.5802119896718616
5414,2691,38,1,0,0,0,0,9599,90409,2,0,0,0,2468434,2,1,10,1,10722,2018,3,0.8274964887963976
5415,2691,38,1,0,0,0,0,9599,90409,2,0,0,0,2468434,2,0,20,0,10723,2017,9,0.8814659463298389
5416,2691,38,1,0,0,0,0,9599,90409,2,0,0,0,2468434,0,0,10,0,10724,2018,8,0.5449618381127803
5417,2691,38,1,0,0,0,0,9599,90409,2,0,0,0,2468434,1,1,5,1,10725,2018,9,0.8232263918221052
5418,2692,28,1,0,0,0,0,5596,58615,0,0,1,0,517447,1,0,1,0,10726,2015,1,0.0
5419,2692,28,1,0,0,0,0,5596,58615,0,0,1,0,517447,0,0,20,0,10727,2017,6,0.2995023685425926
5420,2692,28,1,0,0,0,0,5596,58615,0,0,1,0,517447,0,0,5,0,10728,2015,3,0.2765933254589071
5421,2692,28,1,0,0,0,0,5596,58615,0,0,1,0,517447,0,2,10,2,10729,2018,12,0.5240284032348108
5422,2692,28,1,0,0,0,0,5596,58615,0,0,1,0,517447,2,0,20,0,10730,2017,3,0.7823147672885388
5423,2694,33,0,1,0,0,0,7187,91369,0,0,2,0,1114116,1,2,1,2,10731,2016,2,0.7257000061139973
5424,2694,33,0,1,0,0,0,7187,91369,0,0,2,0,1114116,0,2,30,2,10732,2016,11,0.7520877928868887
5425,2694,33,0,1,0,0,0,7187,91369,0,0,2,0,1114116,1,2,5,2,10733,2016,2,0.5035742862098496
5426,2695,30,0,1,0,0,0,6674,73950,1,0,1,0,398862,1,2,10,2,10734,2019,1,0.0888641807454436
5427,2695,30,0,1,0,0,0,6674,73950,1,0,1,0,398862,1,1,30,1,10735,2018,3,0.6571487510357974
5428,2695,30,0,1,0,0,0,6674,73950,1,0,1,0,398862,1,2,20,2,10736,2019,11,0.0
5429,2696,44,1,1,0,0,0,12348,107155,0,1,0,0,5658023,0,1,20,1,10737,2018,8,0.6916590179514762
5430,2696,44,1,1,0,0,0,12348,107155,0,1,0,0,5658023,1,1,10,1,10738,2017,6,0.1796072160985142
5431,2696,44,1,1,0,0,0,12348,107155,0,1,0,0,5658023,0,2,20,2,10739,2015,8,0.722769194043723
5432,2697,22,0,1,0,0,1,2972,17466,1,0,1,0,29673,1,2,5,2,10740,2017,12,0.0
5433,2697,22,0,1,0,0,1,2972,17466,1,0,1,0,29673,0,2,30,2,10741,2016,2,0.8169159869947413
5434,2697,22,0,1,0,0,1,2972,17466,1,0,1,0,29673,0,1,10,1,10742,2019,4,0.6222362569350626
5435,2697,22,0,1,0,0,1,2972,17466,1,0,1,0,29673,0,0,10,0,10743,2018,10,0.2668722342840617
5436,2698,37,1,1,2,2,1,9517,108593,1,0,0,0,527904,0,1,10,1,10744,2015,9,0.8449110649445968
5437,2698,37,1,1,2,2,1,9517,108593,1,0,0,0,527904,2,2,20,2,10745,2017,8,0.6913636660791574
5438,2700,38,1,0,1,0,0,10343,70976,2,0,0,0,2225776,0,0,1,0,10747,2018,2,0.5568127672944214
5439,2700,38,1,0,1,0,0,10343,70976,2,0,0,0,2225776,1,1,20,1,10748,2018,2,0.6034482493426975
5440,2700,38,1,0,1,0,0,10343,70976,2,0,0,0,2225776,2,0,10,0,10749,2017,8,0.6159159957810912
5441,2701,47,0,0,1,0,0,13733,135738,0,1,1,0,4211818,1,2,30,2,10750,2018,6,0.6892678717936301
5442,2701,47,0,0,1,0,0,13733,135738,0,1,1,0,4211818,1,2,20,2,10751,2019,3,0.2341387606562008
5443,2701,47,0,0,1,0,0,13733,135738,0,1,1,0,4211818,0,2,10,2,10752,2018,6,0.6684112018201449
5444,2701,47,0,0,1,0,0,13733,135738,0,1,1,0,4211818,1,1,20,1,10753,2017,2,0.5725657926741224
5445,2702,39,0,0,1,2,0,9263,111678,0,0,1,0,1470618,0,2,10,2,10754,2015,1,0.0
5446,2702,39,0,0,1,2,0,9263,111678,0,0,1,0,1470618,1,1,30,1,10755,2018,2,0.5720561800626195
5447,2702,39,0,0,1,2,0,9263,111678,0,0,1,0,1470618,2,2,10,2,10756,2016,8,0.197863795095422
5448,2703,49,0,0,2,0,0,14385,173288,0,1,0,0,4957204,0,0,10,0,10757,2015,8,0.845111199461869
5449,2703,49,0,0,2,0,0,14385,173288,0,1,0,0,4957204,0,0,1,0,10758,2018,2,0.6345015931895545
5450,2703,49,0,0,2,0,0,14385,173288,0,1,0,0,4957204,2,1,5,1,10759,2015,8,0.5234532206320428
5451,2703,49,0,0,2,0,0,14385,173288,0,1,0,0,4957204,0,2,10,2,10760,2018,9,0.1664352243798691
5452,2703,49,0,0,2,0,0,14385,173288,0,1,0,0,4957204,0,2,1,2,10761,2016,12,0.879366546096209
5453,2704,31,0,0,1,0,0,8081,80785,2,0,0,4,684160,0,0,1,0,10762,2018,7,0.8695600988387333
5454,2704,31,0,0,1,0,0,8081,80785,2,0,0,4,684160,0,0,1,0,10763,2017,8,0.7980277025365882
5455,2705,45,0,0,0,0,0,13203,111640,2,1,0,1,691992,1,0,20,0,10764,2016,3,0.5768106972944925
5456,2705,45,0,0,0,0,0,13203,111640,2,1,0,1,691992,2,2,30,2,10765,2016,12,0.6384189697555736
5457,2705,45,0,0,0,0,0,13203,111640,2,1,0,1,691992,0,0,5,0,10766,2018,3,0.5357618067825805
5458,2705,45,0,0,0,0,0,13203,111640,2,1,0,1,691992,0,0,20,0,10767,2016,5,0.6031120718861055
5459,2706,31,0,0,2,0,0,7252,62356,0,0,1,0,786230,0,0,1,0,10768,2016,11,0.0590574796244576
5460,2708,38,0,0,0,0,0,10321,109605,0,0,0,0,1754876,1,1,20,1,10771,2018,8,0.0
5461,2708,38,0,0,0,0,0,10321,109605,0,0,0,0,1754876,1,0,10,0,10772,2019,8,0.2219291375147705
5462,2708,38,0,0,0,0,0,10321,109605,0,0,0,0,1754876,0,0,5,0,10773,2019,6,0.2060574614088845
5463,2708,38,0,0,0,0,0,10321,109605,0,0,0,0,1754876,1,1,10,1,10774,2017,7,0.722026075625466
5464,2708,38,0,0,0,0,0,10321,109605,0,0,0,0,1754876,0,2,20,2,10775,2018,9,0.0
5465,2708,38,0,0,0,0,0,10321,109605,0,0,0,0,1754876,2,0,10,0,10776,2018,8,0.5017196553589288
5466,2709,44,1,1,0,0,0,11393,91220,2,1,1,0,3156428,0,0,20,0,10777,2016,8,0.0566002228605777
5467,2710,34,0,0,0,0,0,8080,96397,1,0,0,0,1659320,2,1,30,1,10778,2018,2,0.7876222333269283
5468,2710,34,0,0,0,0,0,8080,96397,1,0,0,0,1659320,1,0,5,0,10779,2018,5,0.0
5469,2711,57,0,0,1,0,0,17797,253510,1,1,1,0,5476752,2,2,30,2,10780,2019,2,0.8961902101840428
5470,2711,57,0,0,1,0,0,17797,253510,1,1,1,0,5476752,0,0,5,0,10781,2019,2,0.2618531167963724
5471,2711,57,0,0,1,0,0,17797,253510,1,1,1,0,5476752,1,2,1,2,10782,2018,5,0.5282166207546188
5472,2712,32,0,0,0,0,0,7268,88808,0,0,0,4,635701,1,0,10,0,10783,2015,7,0.0752855158646166
5473,2712,32,0,0,0,0,0,7268,88808,0,0,0,4,635701,0,0,1,0,10784,2019,5,0.2071428029888358
5474,2713,33,1,0,0,0,1,7960,46958,0,0,2,1,80292,2,2,10,2,10785,2019,1,0.5501600868050849
5475,2713,33,1,0,0,0,1,7960,46958,0,0,2,1,80292,2,1,5,1,10786,2018,10,0.7386672222320282
5476,2713,33,1,0,0,0,1,7960,46958,0,0,2,1,80292,2,0,1,0,10787,2019,2,0.2538079610098255
5477,2713,33,1,0,0,0,1,7960,46958,0,0,2,1,80292,0,1,10,1,10788,2015,11,0.0808173542792546
5478,2714,35,1,1,2,0,1,9183,91127,3,0,0,5,1666252,0,2,5,2,10789,2017,6,0.6069937818582307
5479,2715,43,1,0,0,0,0,12321,128067,2,1,0,7,5199216,0,2,30,2,10790,2017,11,0.7951953521859104
5480,2716,39,0,0,0,0,1,9859,80664,1,0,1,1,1023948,1,0,5,0,10791,2018,8,0.7438750304456228
5481,2716,39,0,0,0,0,1,9859,80664,1,0,1,1,1023948,0,2,1,2,10792,2018,8,0.8718055112617661
5482,2716,39,0,0,0,0,1,9859,80664,1,0,1,1,1023948,1,0,5,0,10793,2016,10,0.6630131838859317
5483,2716,39,0,0,0,0,1,9859,80664,1,0,1,1,1023948,1,0,10,0,10794,2019,5,0.729316334338202
5484,2716,39,0,0,0,0,1,9859,80664,1,0,1,1,1023948,1,0,10,0,10795,2017,2,0.6661165186060335
5485,2719,55,0,1,0,0,0,16711,218903,0,1,0,0,5205094,2,2,20,2,10796,2019,4,0.8265195930879246
5486,2719,55,0,1,0,0,0,16711,218903,0,1,0,0,5205094,0,2,30,2,10797,2018,2,0.0209899259089597
5487,2719,55,0,1,0,0,0,16711,218903,0,1,0,0,5205094,2,2,5,2,10798,2017,2,0.7718901815751993
5488,2719,55,0,1,0,0,0,16711,218903,0,1,0,0,5205094,0,2,10,2,10799,2018,7,0.2795481778740872
5489,2720,26,1,0,1,0,0,5350,58062,0,0,1,4,173710,2,0,20,0,10800,2018,5,0.7515923898999659
5490,2720,26,1,0,1,0,0,5350,58062,0,0,1,4,173710,2,2,10,2,10801,2019,2,0.1557678855875993
5491,2720,26,1,0,1,0,0,5350,58062,0,0,1,4,173710,2,2,20,2,10802,2018,6,0.5719173128721081
5492,2721,28,0,0,2,0,0,5859,59672,3,0,1,5,809746,0,1,10,1,10803,2016,10,0.5251573983400073
5493,2721,28,0,0,2,0,0,5859,59672,3,0,1,5,809746,0,2,1,2,10804,2017,8,0.6424259059860742
5494,2721,28,0,0,2,0,0,5859,59672,3,0,1,5,809746,0,1,1,1,10805,2018,2,0.5394168574191056
5495,2721,28,0,0,2,0,0,5859,59672,3,0,1,5,809746,2,2,10,2,10806,2016,8,0.2805702842901068
5496,2724,27,0,1,0,0,0,5110,68358,2,0,1,0,461658,1,1,10,1,10808,2018,9,0.0
5497,2724,27,0,1,0,0,0,5110,68358,2,0,1,0,461658,2,2,20,2,10809,2018,4,0.80826216501268
5498,2724,27,0,1,0,0,0,5110,68358,2,0,1,0,461658,1,0,10,0,10810,2018,3,0.1308538138305978
